date,time,symbol1,symbol2,daystoexpiration,volume,volatility,delta,openinterest
3/12/2015,9:49:26,BCS,_012017C15                                     ,680,0,27.652,0.556,212
3/12/2015,9:49:26,BCS,_012017C22                                     ,680,0,25.787,0.162,0
3/12/2015,9:49:26,BCS,_061915C18                                     ,99,0,25.932,0.129,262
3/12/2015,9:49:26,BCS,_041715C8                                      ,36,0,0,1,0
3/12/2015,9:49:26,BCS,_032015C8                                      ,8,0,0,1,0
3/12/2015,9:49:26,BCS,_032015C25                                     ,8,0,146.59,0.023,0
3/12/2015,9:49:26,BCS,_061915C23                                     ,99,0,42.115,0.04,0
3/12/2015,9:49:26,BCS,_011516C30                                     ,309,0,33.376,0.018,31
3/12/2015,9:49:26,BCS,_041715C21                                     ,36,0,55.83,0.048,0
3/12/2015,9:49:26,BCS,_041715C20                                     ,36,0,49.015,0.054,0
3/12/2015,9:49:26,BCS,_061915C21                                     ,99,0,34.501,0.047,0
3/12/2015,9:49:26,BCS,_091815C21                                     ,190,0,27.334,0.062,0
3/12/2015,9:49:26,BCS,_011516C17                                     ,309,0,26.681,0.357,3569
3/12/2015,9:49:26,BCS,_091815C22                                     ,190,0,30.305,0.057,0
3/12/2015,9:49:26,BCS,_032015C26                                     ,8,0,153.63,0.02,0
3/12/2015,9:49:30,BCS,_061915C16                                     ,99,0,26.264,0.4,1865
3/12/2015,9:49:30,BCS,_012017C15                                     ,680,0,27.652,0.556,212
3/12/2015,9:49:52,BCS,_041715C13                                     ,36,0,38.814,0.921,0
3/12/2015,9:49:52,BCS,_061915C23                                     ,99,0,42.115,0.04,0
3/12/2015,9:49:52,BCS,_011516C5                                      ,309,0,0,1,0
3/12/2015,9:49:52,BCS,_032015C12                                     ,8,0,0,1,18
3/12/2015,9:49:52,BCS,_061915C17                                     ,99,0,26.016,0.24,387
3/12/2015,9:49:52,BCS,_011516C20                                     ,309,0,25.387,0.136,2542
3/12/2015,9:49:52,BCS,_091815C18                                     ,190,0,26.45,0.215,1076
3/12/2015,9:49:52,BCS,_061915C21                                     ,99,0,34.501,0.047,0
3/12/2015,9:49:52,BCS,_091815C8                                      ,190,0,0,1,0
3/12/2015,9:49:52,BCS,_041715C15                                     ,36,0,28.276,0.627,103
3/12/2015,9:49:52,BCS,_032015C15                                     ,8,0,29.378,0.728,347
3/12/2015,9:49:52,BCS,_011516C15                                     ,309,0,28.255,0.563,40103
3/12/2015,9:49:52,BCS,_011516C10                                     ,309,0,40.72,0.902,1143
3/12/2015,9:49:52,BCS,_061915C18                                     ,99,0,25.932,0.129,262
3/12/2015,9:49:52,BCS,_061915C16                                     ,99,0,26.264,0.4,1865
3/12/2015,9:49:52,BCS,_061915C8                                      ,99,0,97.031,0.89,0
3/12/2015,9:49:52,BCS,_061915C7                                      ,99,0,123.187,0.877,0
3/12/2015,9:49:52,BCS,_041715C14                                     ,36,0,32.473,0.835,0
3/12/2015,9:49:52,BCS,_011516C25                                     ,309,0,30.33,0.047,88
3/12/2015,9:49:52,BCS,_091815C16                                     ,190,0,27.267,0.437,60
3/12/2015,9:49:52,BCS,_011516C17                                     ,309,0,26.681,0.357,3569
3/12/2015,9:49:52,BCS,_011516C22                                     ,309,0,25.858,0.07,352
3/12/2015,9:49:52,BCS,_061915C10                                     ,99,0,59.8,0.913,249
3/12/2015,9:49:52,BCS,_032015C13                                     ,8,0,0,1,0
3/12/2015,9:49:52,BCS,_041715C16                                     ,36,0,25.242,0.325,165
3/12/2015,9:49:52,BCS,_091815C12                                     ,190,0,35.797,0.861,0
3/12/2015,9:49:52,BCS,_091815C20                                     ,190,0,27.1,0.096,0
3/12/2015,9:49:52,BCS,_091815C14                                     ,190,0,29.881,0.695,0
3/12/2015,9:49:52,BCS,_061915C22                                     ,99,0,38.463,0.043,0
3/12/2015,9:49:52,BCS,_012017C22                                     ,680,0,25.787,0.162,0
3/12/2015,9:49:52,BCS,_091815C13                                     ,190,0,31.916,0.797,0
3/12/2015,9:49:52,BCS,_091815C10                                     ,190,0,45.356,0.917,0
3/12/2015,9:49:52,BCS,_041715C17                                     ,36,0,26.537,0.126,79
3/12/2015,9:49:52,BCS,_011516C30                                     ,309,0,33.376,0.018,31
3/12/2015,9:49:52,BCS,_061915C12                                     ,99,0,39.937,0.901,130
3/12/2015,9:49:52,BCS,_091815C22                                     ,190,0,30.305,0.057,0
3/12/2015,9:49:52,BCS,_091815C17                                     ,190,0,26.215,0.31,490
3/12/2015,9:49:52,BCS,_032015C25                                     ,8,0,146.59,0.023,0
3/12/2015,9:49:52,BCS,_061915C11                                     ,99,0,46.554,0.922,0
3/12/2015,9:49:52,BCS,_091815C15                                     ,190,0,28.295,0.571,77
3/12/2015,9:49:52,BCS,_032015C11                                     ,8,0,0,1,100
3/12/2015,9:49:52,BCS,_011516C13                                     ,309,0,30.853,0.758,2401
3/12/2015,9:49:52,BCS,_091815C7                                      ,190,0,0,1,0
3/12/2015,9:49:52,BCS,_032015C14                                     ,8,0,39.699,0.935,233
3/12/2015,9:49:52,BCS,_061915C15                                     ,99,0,28.856,0.586,2358
3/12/2015,9:49:52,BCS,_091815C21                                     ,190,0,27.334,0.062,0
3/12/2015,9:49:52,BCS,_061915C20                                     ,99,0,30.392,0.054,0
3/12/2015,9:49:52,BCS,_061915C6                                      ,99,0,158.694,0.864,0
3/12/2015,9:49:52,BCS,_011516C27                                     ,309,0,33.998,0.044,25
3/12/2015,9:49:52,BCS,_091815C11                                     ,190,0,35.801,0.924,0
3/12/2015,9:49:52,BCS,_011516C8                                      ,309,0,0,1,4
3/12/2015,9:49:52,BCS,_091815C19                                     ,190,0,25.613,0.133,0
3/12/2015,9:49:52,BCS,_061915C19                                     ,99,0,28.211,0.081,0
3/12/2015,9:49:52,BCS,_061915C13                                     ,99,0,32.896,0.859,30
3/12/2015,9:49:52,BCS,_091815C9                                      ,190,0,0,1,0
3/12/2015,9:49:52,BCS,_032015C16                                     ,8,0,28.384,0.204,1909
3/12/2015,9:49:52,BCS,_091815C6                                      ,190,0,0,1,0
3/12/2015,9:49:52,BCS,_061915C14                                     ,99,0,30.042,0.748,131
3/12/2015,9:49:52,BCS,_061915C9                                      ,99,0,76.12,0.902,0
3/12/2015,9:49:54,BCS,_041715C13                                     ,36,0,38.814,0.921,0
3/12/2015,9:49:54,BCS,_032015C16                                     ,8,0,28.384,0.204,1909
3/12/2015,9:49:54,BCS,_032015C19                                     ,8,0,83.039,0.061,0
3/12/2015,9:49:54,BCS,_032015C12                                     ,8,0,0,1,18
3/12/2015,9:49:54,BCS,_032015C27                                     ,8,0,165.831,0.021,0
3/12/2015,9:49:54,BCS,_061915C8                                      ,99,0,97.031,0.89,0
3/12/2015,9:49:54,BCS,_032015C14                                     ,8,0,39.699,0.935,233
3/12/2015,9:49:54,BCS,_032015C17                                     ,8,0,47.565,0.1,881
3/12/2015,9:49:54,BCS,_061915C6                                      ,99,0,158.694,0.864,0
3/12/2015,9:49:54,BCS,_032015C28                                     ,8,0,173.114,0.02,0
3/12/2015,9:49:54,BCS,_032015C24                                     ,8,0,135.013,0.024,0
3/12/2015,9:49:54,BCS,_041715C19                                     ,36,0,41.266,0.061,0
3/12/2015,9:49:54,BCS,_061915C7                                      ,99,0,123.187,0.877,0
3/12/2015,9:49:54,BCS,_041715C10                                     ,36,0,0,1,0
3/12/2015,9:49:54,BCS,_032015C26                                     ,8,0,153.63,0.02,0
3/12/2015,9:49:55,BCS,_091815C21                                     ,190,0,27.334,0.062,0
3/12/2015,9:49:55,BCS,_061915C12                                     ,99,0,39.937,0.901,130
3/12/2015,9:49:57,BCS,_061915C19                                     ,99,0,28.211,0.081,0
3/12/2015,9:49:57,BCS,_032015C13                                     ,8,0,0,1,0
3/12/2015,9:49:57,BCS,_041715C12                                     ,36,0,0,1,0
3/12/2015,9:49:57,BCS,_061915C13                                     ,99,0,32.896,0.859,30
3/12/2015,9:49:58,BCS,_061915C20                                     ,99,0,30.392,0.054,0
3/12/2015,9:49:58,BCS,_091815C11                                     ,190,0,35.801,0.924,0
3/12/2015,9:49:58,BCS,_041715C24                                     ,36,0,66.87,0.023,0
3/12/2015,9:49:58,BCS,_091815C18                                     ,190,0,26.45,0.215,1076
3/12/2015,9:49:58,BCS,_041715C14                                     ,36,0,32.473,0.835,0
3/12/2015,9:49:58,BCS,_032015C22                                     ,8,0,112.905,0.027,0
3/12/2015,9:49:58,BCS,_091815C6                                      ,190,0,0,1,0
3/12/2015,9:49:58,BCS,_091815C20                                     ,190,0,27.1,0.096,0
3/12/2015,9:49:58,BCS,_061915C14                                     ,99,0,30.042,0.748,131
3/12/2015,9:49:58,BCS,_091815C13                                     ,190,0,31.916,0.797,0
3/12/2015,9:49:58,BCS,_032015C16                                     ,8,0,28.384,0.204,1909
3/12/2015,9:49:58,BCS,_032015C14                                     ,8,0,39.699,0.935,233
3/12/2015,9:49:58,BCS,_061915C15                                     ,99,0,28.856,0.586,2358
3/12/2015,9:49:58,BCS,_091815C21                                     ,190,0,27.334,0.062,0
3/12/2015,9:49:58,BCS,_041715C22                                     ,36,0,56.021,0.027,0
3/12/2015,9:49:58,BCS,_061915C13                                     ,99,0,32.896,0.859,30
3/12/2015,9:49:58,BCS,_032015C13                                     ,8,0,0,1,0
3/12/2015,9:49:58,BCS,_091815C19                                     ,190,0,25.613,0.133,0
3/12/2015,9:49:58,BCS,_061915C6                                      ,99,0,158.694,0.864,0
3/12/2015,9:49:58,BCS,_061915C17                                     ,99,0,26.016,0.24,387
3/12/2015,9:49:58,BCS,_041715C20                                     ,36,0,49.015,0.054,0
3/12/2015,9:49:58,BCS,_041715C23                                     ,36,0,62.086,0.026,0
3/12/2015,9:49:58,BCS,_041715C9                                      ,36,0,0,1,0
3/12/2015,9:49:58,BCS,_091815C10                                     ,190,0,45.356,0.917,0
3/12/2015,9:49:58,BCS,_041715C18                                     ,36,0,33.109,0.075,7
3/12/2015,9:49:58,BCS,_091815C8                                      ,190,0,0,1,0
3/12/2015,9:49:58,BCS,_091815C22                                     ,190,0,30.305,0.057,0
3/12/2015,9:49:58,BCS,_061915C7                                      ,99,0,123.187,0.877,0
3/12/2015,9:49:58,BCS,_041715C12                                     ,36,0,0,1,0
3/12/2015,9:49:58,BCS,_041715C10                                     ,36,0,0,1,0
3/12/2015,9:49:58,BCS,_091815C7                                      ,190,0,0,1,0
3/12/2015,9:49:58,BCS,_061915C11                                     ,99,0,46.554,0.922,0
3/12/2015,9:49:58,BCS,_061915C18                                     ,99,0,25.932,0.129,262
3/12/2015,9:49:58,BCS,_041715C16                                     ,36,0,25.242,0.325,165
3/12/2015,9:49:58,BCS,_061915C23                                     ,99,0,42.115,0.04,0
3/12/2015,9:49:58,BCS,_032015C11                                     ,8,0,0,1,100
3/12/2015,9:49:58,BCS,_032015C21                                     ,8,0,112.642,0.048,0
3/12/2015,9:49:58,BCS,_061915C22                                     ,99,0,38.463,0.043,0
3/12/2015,9:49:58,BCS,_032015C15                                     ,8,0,29.378,0.728,347
3/12/2015,9:49:58,BCS,_041715C17                                     ,36,0,26.537,0.126,79
3/12/2015,9:49:58,BCS,_041715C21                                     ,36,0,55.83,0.048,0
3/12/2015,9:49:58,BCS,_091815C15                                     ,190,0,28.295,0.571,77
3/12/2015,9:49:58,BCS,_032015C12                                     ,8,0,0,1,18
3/12/2015,9:49:58,BCS,_091815C14                                     ,190,0,29.881,0.695,0
3/12/2015,9:49:58,BCS,_041715C15                                     ,36,0,28.276,0.627,103
3/12/2015,9:49:58,BCS,_091815C9                                      ,190,0,0,1,0
3/12/2015,9:49:58,BCS,_041715C11                                     ,36,0,0,1,0
3/12/2015,9:49:58,BCS,_061915C10                                     ,99,0,59.8,0.913,249
3/12/2015,9:49:58,BCS,_061915C21                                     ,99,0,34.501,0.047,0
3/12/2015,9:49:58,BCS,_091815C17                                     ,190,0,26.215,0.31,490
3/12/2015,9:49:58,BCS,_061915C12                                     ,99,0,39.937,0.901,130
3/12/2015,9:49:58,BCS,_061915C19                                     ,99,0,28.211,0.081,0
3/12/2015,9:49:58,BCS,_061915C8                                      ,99,0,97.031,0.89,0
3/12/2015,9:49:58,BCS,_032015C18                                     ,8,0,66.519,0.075,54
3/12/2015,9:49:58,BCS,_061915C16                                     ,99,0,26.264,0.4,1865
3/12/2015,9:49:58,BCS,_061915C9                                      ,99,0,76.12,0.902,0
3/12/2015,9:49:58,BCS,_032015C20                                     ,8,0,99.125,0.055,0
3/12/2015,9:49:58,BCS,_091815C16                                     ,190,0,27.267,0.437,60
3/12/2015,9:49:58,BCS,_041715C13                                     ,36,0,38.814,0.921,0
3/12/2015,9:49:58,BCS,_041715C19                                     ,36,0,41.266,0.061,0
3/12/2015,9:49:58,BCS,_091815C12                                     ,190,0,35.797,0.861,0
3/12/2015,9:50:01,BCS,_061915C12                                     ,99,0,39.937,0.901,130
3/12/2015,9:50:01,BCS,_091815C21                                     ,190,0,27.334,0.062,0
3/12/2015,9:50:01,BCS,_061915C13                                     ,99,0,32.896,0.859,30
3/12/2015,9:50:03,BCS,_041715C16                                     ,36,0,25.242,0.325,165
3/12/2015,9:50:03,BCS,_011516C10                                     ,309,0,40.72,0.902,1143
3/12/2015,9:50:03,BCS,_012017C25                                     ,680,0,25.958,0.091,0
3/12/2015,9:50:03,BCS,_011516C17                                     ,309,0,26.681,0.357,3569
3/12/2015,9:50:03,BCS,_032015C15                                     ,8,0,29.378,0.728,347
3/12/2015,9:50:03,BCS,_061915C16                                     ,99,0,26.264,0.4,1865
3/12/2015,9:50:04,BCS,_032015C11                                     ,8,0,0,1,100
3/12/2015,9:50:04,BCS,_011516C17                                     ,309,0,26.681,0.357,3569
3/12/2015,9:50:04,BCS,_091815C14                                     ,190,0,29.881,0.695,0
3/12/2015,9:50:04,BCS,_091815C16                                     ,190,0,27.267,0.437,60
3/12/2015,9:50:04,BCS,_061915C15                                     ,99,0,28.856,0.586,2358
3/12/2015,9:50:04,BCS,_091815C12                                     ,190,0,35.797,0.861,0
3/12/2015,9:50:04,BCS,_061915C18                                     ,99,0,25.932,0.129,262
3/12/2015,9:50:04,BCS,_061915C14                                     ,99,0,30.042,0.748,131
3/12/2015,9:50:04,BCS,_061915C13                                     ,99,0,32.896,0.859,30
3/12/2015,9:50:04,BCS,_091815C20                                     ,190,0,27.1,0.096,0
3/12/2015,9:50:04,BCS,_041715C15                                     ,36,0,28.276,0.627,103
3/12/2015,9:50:04,BCS,_061915C17                                     ,99,0,26.016,0.24,387
3/12/2015,9:50:04,BCS,_061915C11                                     ,99,0,46.554,0.922,0
3/12/2015,9:50:04,BCS,_011516C20                                     ,309,0,25.387,0.136,2542
3/12/2015,9:50:04,BCS,_091815C15                                     ,190,0,28.295,0.571,77
3/12/2015,9:50:04,BCS,_032015C17                                     ,8,0,47.565,0.1,881
3/12/2015,9:50:04,BCS,_041715C11                                     ,36,0,0,1,0
3/12/2015,9:50:04,BCS,_032015C16                                     ,8,0,28.384,0.204,1909
3/12/2015,9:50:04,BCS,_032015C12                                     ,8,0,0,1,18
3/12/2015,9:50:04,BCS,_091815C13                                     ,190,0,31.916,0.797,0
3/12/2015,9:50:04,BCS,_011516C15                                     ,309,0,28.255,0.563,40103
3/12/2015,9:50:04,BCS,_041715C14                                     ,36,0,32.473,0.835,0
3/12/2015,9:50:04,BCS,_061915C20                                     ,99,0,30.392,0.054,0
3/12/2015,9:50:04,BCS,_061915C12                                     ,99,0,39.937,0.901,130
3/12/2015,9:50:04,BCS,_041715C17                                     ,36,0,26.537,0.126,79
3/12/2015,9:50:04,BCS,_041715C18                                     ,36,0,33.109,0.075,7
3/12/2015,9:50:04,BCS,_041715C10                                     ,36,0,0,1,0
3/12/2015,9:50:04,BCS,_061915C16                                     ,99,0,26.264,0.4,1865
3/12/2015,9:50:04,BCS,_041715C16                                     ,36,0,25.242,0.325,165
3/12/2015,9:50:04,BCS,_032015C15                                     ,8,0,29.378,0.728,347
3/12/2015,9:50:04,BCS,_041715C19                                     ,36,0,41.266,0.061,0
3/12/2015,9:50:04,BCS,_041715C9                                      ,36,0,0,1,0
3/12/2015,9:50:06,BCS,_041715C15                                     ,36,0,28.276,0.627,103
3/12/2015,9:50:06,BCS,_061915C15                                     ,99,0,28.856,0.586,2358
3/12/2015,9:50:06,BCS,_091815C13                                     ,190,0,31.916,0.797,0
3/12/2015,9:50:06,BCS,_041715C9                                      ,36,0,0,1,0
3/12/2015,9:50:06,BCS,_041715C18                                     ,36,0,33.109,0.075,7
3/12/2015,9:50:06,BCS,_041715C12                                     ,36,0,0,1,0
3/12/2015,9:50:07,BCS,_032015C18                                     ,8,0,66.519,0.075,54
3/12/2015,9:50:07,BCS,_011516C25                                     ,309,0,30.33,0.047,88
3/12/2015,9:50:07,BCS,_091815C14                                     ,190,0,29.881,0.695,0
3/12/2015,9:50:07,BCS,_041715C17                                     ,36,0,26.537,0.126,79
3/12/2015,9:50:07,BCS,_032015C13                                     ,8,0,0,1,0
3/12/2015,9:50:07,BCS,_041715C16                                     ,36,0,25.242,0.325,165
3/12/2015,9:50:07,BCS,_061915C18                                     ,99,0,25.932,0.129,262
3/12/2015,9:50:07,BCS,_041715C13                                     ,36,0,38.814,0.921,0
3/12/2015,9:50:07,BCS,_041715C10                                     ,36,0,0,1,0
3/12/2015,9:50:07,BCS,_032015C16                                     ,8,0,28.384,0.204,1909
3/12/2015,9:50:09,BCS,_032015C15                                     ,8,0,29.378,0.728,347
3/12/2015,9:50:09,BCS,_032015C27                                     ,8,0,165.831,0.021,0
3/12/2015,9:50:09,BCS,_041715C13                                     ,36,0,38.814,0.921,0
3/12/2015,9:50:09,BCS,_032015C13                                     ,8,0,0,1,0
3/12/2015,9:50:09,BCS,_041715C15                                     ,36,0,28.276,0.627,103
3/12/2015,9:50:09,BCS,_041715C23                                     ,36,0,62.086,0.026,0
3/12/2015,9:50:09,BCS,_032015C12                                     ,8,0,0,1,18
3/12/2015,9:50:09,BCS,_041715C21                                     ,36,0,55.83,0.048,0
3/12/2015,9:50:09,BCS,_032015C17                                     ,8,0,47.565,0.1,881
3/12/2015,9:50:09,BCS,_041715C17                                     ,36,0,26.537,0.126,79
3/12/2015,9:50:09,BCS,_032015C19                                     ,8,0,83.039,0.061,0
3/12/2015,9:50:09,BCS,_032015C22                                     ,8,0,112.905,0.027,0
3/12/2015,9:50:09,BCS,_032015C20                                     ,8,0,99.125,0.055,0
3/12/2015,9:50:09,BCS,_041715C16                                     ,36,0,25.242,0.325,165
3/12/2015,9:50:09,BCS,_041715C11                                     ,36,0,0,1,0
3/12/2015,9:50:09,BCS,_041715C19                                     ,36,0,41.266,0.061,0
3/12/2015,9:50:09,BCS,_032015C21                                     ,8,0,112.642,0.048,0
3/12/2015,9:50:09,BCS,_091815C16                                     ,190,0,27.267,0.437,60
3/12/2015,9:50:09,BCS,_041715C22                                     ,36,0,56.021,0.027,0
3/12/2015,9:50:09,BCS,_032015C18                                     ,8,0,66.519,0.075,54
3/12/2015,9:50:09,BCS,_041715C12                                     ,36,0,0,1,0
3/12/2015,9:50:09,BCS,_032015C14                                     ,8,0,39.699,0.935,233
3/12/2015,9:50:09,BCS,_041715C9                                      ,36,0,0,1,0
3/12/2015,9:50:09,BCS,_061915C13                                     ,99,0,32.896,0.859,30
3/12/2015,9:50:09,BCS,_041715C14                                     ,36,0,32.473,0.835,0
3/12/2015,9:50:09,BCS,_032015C28                                     ,8,0,173.114,0.02,0
3/12/2015,9:50:09,BCS,_041715C20                                     ,36,0,49.015,0.054,0
3/12/2015,9:50:09,BCS,_041715C10                                     ,36,0,0,1,0
3/12/2015,9:50:09,BCS,_041715C18                                     ,36,0,33.109,0.075,7
3/12/2015,9:50:09,BCS,_032015C11                                     ,8,0,0,1,100
3/12/2015,9:50:09,BCS,_041715C24                                     ,36,0,66.87,0.023,0
3/12/2015,9:50:09,BCS,_061915C14                                     ,99,0,30.042,0.748,131
3/12/2015,9:50:09,BCS,_032015C16                                     ,8,0,28.384,0.204,1909
3/12/2015,9:50:10,BCS,_032015C16                                     ,8,0,28.384,0.204,1909
3/12/2015,9:50:10,BCS,_011516C20                                     ,309,0,25.387,0.136,2542
3/12/2015,9:50:13,BCS,_032015C15                                     ,8,0,29.378,0.728,347
3/12/2015,9:50:13,BCS,_041715C14                                     ,36,0,32.473,0.835,0
3/12/2015,9:50:13,BCS,_032015C16                                     ,8,0,28.384,0.204,1909
3/12/2015,9:50:18,BCS,_011516C8                                      ,309,0,0,1,4
3/12/2015,9:50:18,BCS,_091815C13                                     ,190,0,31.916,0.797,0
3/12/2015,9:50:18,BCS,_041715C14                                     ,36,0,32.473,0.835,0
3/12/2015,9:50:19,BCS,_032015C11                                     ,8,0,0,1,100
3/12/2015,9:50:19,BCS,_091815C6                                      ,190,0,0,1,0
3/12/2015,9:50:19,BCS,_091815C9                                      ,190,0,0,1,0
3/12/2015,9:50:19,BCS,_012017C20                                     ,680,0,25.932,0.24,144
3/12/2015,9:50:19,BCS,_032015C12                                     ,8,0,0,1,18
3/12/2015,9:50:19,BCS,_091815C21                                     ,190,0,27.334,0.062,0
3/12/2015,9:50:19,BCS,_041715C8                                      ,36,0,0,1,0
3/12/2015,9:50:19,BCS,_032015C7                                      ,8,0,0,1,0
3/12/2015,9:50:19,BCS,_032015C17                                     ,8,0,47.565,0.1,881
3/12/2015,9:50:19,BCS,_061915C6                                      ,99,0,158.694,0.864,0
3/12/2015,9:50:22,BCS,_061915C14                                     ,99,0,30.042,0.748,131
3/12/2015,9:50:22,BCS,_012017C8                                      ,680,0,43.563,0.901,80
3/12/2015,9:50:22,BCS,_061915C16                                     ,99,0,26.264,0.4,1865
3/12/2015,9:50:22,BCS,_061915C15                                     ,99,0,28.856,0.586,2358
3/12/2015,9:50:24,BCS,_032015C7                                      ,8,0,0,1,0
3/12/2015,9:50:24,BCS,_061915C15                                     ,99,0,28.856,0.586,2358
3/12/2015,9:50:24,BCS,_032015C15                                     ,8,0,29.378,0.728,347
3/12/2015,9:50:24,BCS,_091815C6                                      ,190,0,0,1,0
3/12/2015,9:50:24,BCS,_061915C16                                     ,99,0,26.264,0.4,1865
3/12/2015,9:50:24,BCS,_061915C14                                     ,99,0,30.042,0.748,131
3/12/2015,9:50:24,BCS,_061915C13                                     ,99,0,32.896,0.859,30
3/12/2015,9:50:24,BCS,_061915C17                                     ,99,0,26.016,0.24,387
3/12/2015,9:50:26,BCS,_041715C8                                      ,36,0,0,1,0
3/12/2015,9:50:27,BCS,_012017C8                                      ,680,0,43.563,0.901,80
3/12/2015,9:50:27,BCS,_061915C16                                     ,99,0,26.264,0.4,1865
3/12/2015,9:50:27,BCS,_061915C13                                     ,99,0,32.896,0.859,30
3/12/2015,9:50:30,BCS,_061915C17                                     ,99,0,26.016,0.24,387
3/12/2015,9:50:35,BCS,_061915C16                                     ,99,0,26.264,0.4,1865
3/12/2015,9:50:35,BCS,_061915C14                                     ,99,0,30.042,0.748,131
3/12/2015,9:50:35,BCS,_091815C15                                     ,190,0,28.295,0.571,77
3/12/2015,9:50:38,BCS,_091815C18                                     ,190,0,26.45,0.215,1076
3/12/2015,9:50:38,BCS,_091815C19                                     ,190,0,25.613,0.133,0
3/12/2015,9:50:38,BCS,_061915C18                                     ,99,0,25.932,0.129,262
3/12/2015,9:50:38,BCS,_091815C11                                     ,190,0,35.801,0.924,0
3/12/2015,9:50:38,BCS,_041715C13                                     ,36,0,38.814,0.921,0
3/12/2015,9:50:38,BCS,_061915C15                                     ,99,0,28.856,0.586,2358
3/12/2015,9:50:38,BCS,_091815C13                                     ,190,0,31.916,0.797,0
3/12/2015,9:50:38,BCS,_091815C10                                     ,190,0,45.356,0.917,0
3/12/2015,9:50:38,BCS,_032015C16                                     ,8,0,28.384,0.204,1909
3/12/2015,9:50:38,BCS,_011516C8                                      ,309,0,0,1,4
3/12/2015,9:50:38,BCS,_041715C14                                     ,36,0,32.473,0.835,0
3/12/2015,9:50:38,BCS,_091815C20                                     ,190,0,27.1,0.096,0
3/12/2015,9:50:38,BCS,_032015C12                                     ,8,0,0,1,18
3/12/2015,9:50:38,BCS,_032015C11                                     ,8,0,0,1,100
3/12/2015,9:50:38,BCS,_061915C14                                     ,99,0,30.042,0.748,131
3/12/2015,9:50:38,BCS,_091815C21                                     ,190,0,27.334,0.062,0
3/12/2015,9:50:38,BCS,_041715C12                                     ,36,0,0,1,0
3/12/2015,9:50:38,BCS,_061915C13                                     ,99,0,32.896,0.859,30
3/12/2015,9:50:38,BCS,_041715C9                                      ,36,0,0,1,0
3/12/2015,9:50:38,BCS,_061915C16                                     ,99,0,26.264,0.4,1865
3/12/2015,9:50:38,BCS,_041715C17                                     ,36,0,26.537,0.126,79
3/12/2015,9:50:38,BCS,_011516C17                                     ,309,0,26.681,0.357,3569
3/12/2015,9:50:38,BCS,_011516C15                                     ,309,0,28.255,0.563,40103
3/12/2015,9:50:38,BCS,_061915C17                                     ,99,0,26.016,0.24,387
3/12/2015,9:50:38,BCS,_091815C16                                     ,190,0,27.267,0.437,60
3/12/2015,9:50:39,BCS,_032015C14                                     ,8,0,39.699,0.935,233
3/12/2015,9:50:41,BCS,_091815C16                                     ,190,0,27.267,0.437,60
3/12/2015,9:50:42,BCS,_041715C12                                     ,36,0,0,1,0
3/12/2015,9:50:42,BCS,_011516C8                                      ,309,0,0,1,4
3/12/2015,9:50:42,BCS,_041715C9                                      ,36,0,0,1,0
3/12/2015,9:50:44,BCS,_091815C16                                     ,190,0,27.267,0.437,60
3/12/2015,9:50:44,BCS,_041715C12                                     ,36,0,0,1,0
3/12/2015,9:50:44,BCS,_032015C18                                     ,8,0,66.519,0.075,54
3/12/2015,9:50:45,BCS,_091815C16                                     ,190,0,27.267,0.437,60
3/12/2015,9:50:47,BCS,_061915C16                                     ,99,0,26.264,0.4,1865
3/12/2015,9:50:47,BCS,_032015C13                                     ,8,0,0,1,0
3/12/2015,9:50:47,BCS,_032015C18                                     ,8,0,66.519,0.075,54
3/12/2015,9:50:50,BCS,_041715C12                                     ,36,0,0,1,0
3/12/2015,9:50:53,BCS,_091815C6                                      ,190,0,0,1,0
3/12/2015,9:50:53,BCS,_032015C17                                     ,8,0,47.565,0.1,881
3/12/2015,9:50:53,BCS,_061915C11                                     ,99,0,46.554,0.922,0
3/12/2015,9:50:53,BCS,_091815C9                                      ,190,0,0,1,0
3/12/2015,9:50:53,BCS,_041715C8                                      ,36,0,0,1,0
3/12/2015,9:50:53,BCS,_032015C7                                      ,8,0,0,1,0
3/12/2015,9:50:53,BCS,_011516C15                                     ,309,0,28.255,0.563,40103
3/12/2015,9:50:53,BCS,_091815C16                                     ,190,0,27.267,0.437,60
3/12/2015,9:50:53,BCS,_032015C15                                     ,8,0,29.378,0.728,347
3/12/2015,9:50:55,BCS,_041715C12                                     ,36,0,0,1,0
3/12/2015,9:50:55,BCS,_032015C24                                     ,8,0,135.013,0.024,0
3/12/2015,9:51:15,BCS,_061915C6                                      ,99,0,158.694,0.864,0
3/12/2015,9:51:15,BCS,_032015C11                                     ,8,0,0,1,100
3/12/2015,9:51:15,BCS,_091815C13                                     ,190,0,31.637,0.8,0
3/12/2015,9:51:15,BCS,_032015C9                                      ,8,0,0,1,0
3/12/2015,9:51:15,BCS,_032015C7                                      ,8,0,0,1,0
3/12/2015,9:51:15,BCS,_032015C8                                      ,8,0,0,1,0
3/12/2015,9:51:15,BCS,_061915C13                                     ,99,0,32.389,0.864,30
3/12/2015,9:51:15,BCS,_041715C11                                     ,36,0,0,1,0
3/12/2015,9:51:15,BCS,_041715C24                                     ,36,0,66.774,0.023,0
3/12/2015,9:51:15,BCS,_012017C12                                     ,680,0,30.024,0.776,162
3/12/2015,9:51:15,BCS,_091815C19                                     ,190,0,25.557,0.133,0
